id_venda;cod_cliente;cod_produto;cod_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota;Des_Cliente;nom_produto;des_marca
8571;3;3;1;2014.0;8.0;18.0;18/08/2014;2.0;342.09;409.0;RENATO RUSSO;TECLADO;APPLE
8640;3;3;1;2014.0;5.0;9.0;09/05/2014;3.0;342.09;1390.0;RENATO RUSSO;TECLADO;APPLE
8885;3;3;1;2015.0;5.0;10.0;10/05/2015;1.0;342.09;242.0;RENATO RUSSO;TECLADO;APPLE
9136;3;3;1;2015.0;10.0;19.0;19/10/2015;1.0;342.09;455.0;RENATO RUSSO;TECLADO;APPLE
9143;3;3;1;2014.0;4.0;26.0;26/04/2014;2.0;342.09;601.0;RENATO RUSSO;TECLADO;APPLE
9215;3;3;1;2015.0;9.0;3.0;03/09/2015;1.0;342.09;439.0;RENATO RUSSO;TECLADO;APPLE
10004;3;3;1;2015.0;3.0;10.0;10/03/2015;2.0;342.09;1313.0;RENATO RUSSO;TECLADO;APPLE
10040;3;3;1;2015.0;10.0;11.0;11/10/2015;2.0;342.09;656.0;RENATO RUSSO;TECLADO;APPLE
10141;3;3;1;2014.0;9.0;13.0;13/09/2014;3.0;342.09;1437.0;RENATO RUSSO;TECLADO;APPLE
10175;3;3;1;2015.0;6.0;19.0;19/06/2015;2.0;342.09;1365.0;RENATO RUSSO;TECLADO;APPLE
10210;3;3;1;2014.0;12.0;5.0;05/12/2014;3.0;342.09;585.0;RENATO RUSSO;TECLADO;APPLE
10482;3;3;1;2014.0;2.0;1.0;01/02/2014;2.0;342.09;549.0;RENATO RUSSO;TECLADO;APPLE
10484;3;3;1;2015.0;7.0;5.0;05/07/2015;3.0;342.09;523.0;RENATO RUSSO;TECLADO;APPLE
59;4;3;1;2014.0;2.0;2.0;02/02/2014;1.0;342.09;848.0;TOM JOBIM;TECLADO;APPLE
284;4;3;1;2015.0;9.0;3.0;03/09/2015;1.0;342.09;1201.0;TOM JOBIM;TECLADO;APPLE
322;4;3;1;2015.0;4.0;7.0;07/04/2015;3.0;342.09;414.0;TOM JOBIM;TECLADO;APPLE
622;4;3;1;2015.0;12.0;12.0;12/12/2015;3.0;342.09;1237.0;TOM JOBIM;TECLADO;APPLE
735;4;3;1;2015.0;6.0;6.0;06/06/2015;3.0;342.09;584.0;TOM JOBIM;TECLADO;APPLE
765;4;3;1;2014.0;4.0;21.0;21/04/2014;2.0;342.09;208.0;TOM JOBIM;TECLADO;APPLE
820;4;3;1;2015.0;8.0;18.0;18/08/2015;2.0;342.09;1202.0;TOM JOBIM;TECLADO;APPLE
885;4;3;1;2014.0;1.0;14.0;14/01/2014;1.0;342.09;1470.0;TOM JOBIM;TECLADO;APPLE
886;4;3;1;2015.0;4.0;14.0;14/04/2015;3.0;342.09;825.0;TOM JOBIM;TECLADO;APPLE
1207;4;3;1;2014.0;2.0;4.0;04/02/2014;2.0;342.09;74.0;TOM JOBIM;TECLADO;APPLE
1245;4;3;1;2015.0;9.0;20.0;20/09/2015;3.0;342.09;758.0;TOM JOBIM;TECLADO;APPLE
1375;4;3;1;2014.0;4.0;19.0;19/04/2014;2.0;342.09;698.0;TOM JOBIM;TECLADO;APPLE
1378;4;3;1;2015.0;2.0;9.0;09/02/2015;1.0;342.09;47.0;TOM JOBIM;TECLADO;APPLE
1459;4;3;1;2015.0;7.0;19.0;19/07/2015;1.0;342.09;355.0;TOM JOBIM;TECLADO;APPLE
1480;4;3;1;2015.0;8.0;3.0;03/08/2015;2.0;342.09;425.0;TOM JOBIM;TECLADO;APPLE
1663;4;3;1;2015.0;8.0;20.0;20/08/2015;2.0;342.09;954.0;TOM JOBIM;TECLADO;APPLE
1705;4;3;1;2014.0;2.0;5.0;05/02/2014;1.0;342.09;565.0;TOM JOBIM;TECLADO;APPLE
1729;4;3;1;2014.0;11.0;15.0;15/11/2014;1.0;342.09;1382.0;TOM JOBIM;TECLADO;APPLE
1872;4;3;1;2015.0;5.0;8.0;08/05/2015;2.0;342.09;1118.0;TOM JOBIM;TECLADO;APPLE
1925;4;3;1;2015.0;3.0;18.0;18/03/2015;2.0;342.09;447.0;TOM JOBIM;TECLADO;APPLE
2239;4;3;1;2015.0;6.0;8.0;08/06/2015;3.0;342.09;958.0;TOM JOBIM;TECLADO;APPLE
2381;4;3;1;2014.0;8.0;13.0;13/08/2014;3.0;342.09;969.0;TOM JOBIM;TECLADO;APPLE
2426;4;3;1;2015.0;12.0;3.0;03/12/2015;1.0;342.09;1430.0;TOM JOBIM;TECLADO;APPLE
2631;4;3;1;2015.0;4.0;27.0;27/04/2015;1.0;342.09;103.0;TOM JOBIM;TECLADO;APPLE
2671;4;3;1;2014.0;1.0;15.0;15/01/2014;3.0;342.09;914.0;TOM JOBIM;TECLADO;APPLE
2780;4;3;1;2014.0;11.0;28.0;28/11/2014;1.0;342.09;1237.0;TOM JOBIM;TECLADO;APPLE
2831;4;3;1;2015.0;11.0;5.0;05/11/2015;3.0;342.09;941.0;TOM JOBIM;TECLADO;APPLE
3293;4;3;1;2015.0;3.0;2.0;02/03/2015;3.0;342.09;257.0;TOM JOBIM;TECLADO;APPLE
3441;4;3;1;2014.0;11.0;21.0;21/11/2014;1.0;342.09;1113.0;TOM JOBIM;TECLADO;APPLE
3604;4;3;1;2015.0;8.0;14.0;14/08/2015;3.0;342.09;1468.0;TOM JOBIM;TECLADO;APPLE
3612;4;3;1;2015.0;8.0;5.0;05/08/2015;2.0;342.09;1037.0;TOM JOBIM;TECLADO;APPLE
3645;4;3;1;2014.0;2.0;18.0;18/02/2014;2.0;342.09;484.0;TOM JOBIM;TECLADO;APPLE
3750;4;3;1;2014.0;4.0;24.0;24/04/2014;1.0;342.09;453.0;TOM JOBIM;TECLADO;APPLE
3847;4;3;1;2015.0;8.0;21.0;21/08/2015;1.0;342.09;810.0;TOM JOBIM;TECLADO;APPLE
3880;4;3;1;2015.0;8.0;5.0;05/08/2015;1.0;342.09;501.0;TOM JOBIM;TECLADO;APPLE
3993;4;3;1;2014.0;10.0;6.0;06/10/2014;3.0;342.09;279.0;TOM JOBIM;TECLADO;APPLE
4217;4;3;1;2015.0;3.0;27.0;27/03/2015;1.0;342.09;517.0;TOM JOBIM;TECLADO;APPLE
4253;4;3;1;2015.0;9.0;3.0;03/09/2015;2.0;342.09;101.0;TOM JOBIM;TECLADO;APPLE
4397;4;3;1;2015.0;9.0;18.0;18/09/2015;3.0;342.09;540.0;TOM JOBIM;TECLADO;APPLE
4548;4;3;1;2015.0;10.0;12.0;12/10/2015;3.0;342.09;52.0;TOM JOBIM;TECLADO;APPLE
4683;4;3;1;2014.0;10.0;17.0;17/10/2014;3.0;342.09;785.0;TOM JOBIM;TECLADO;APPLE
4977;4;3;1;2015.0;2.0;25.0;25/02/2015;2.0;342.09;916.0;TOM JOBIM;TECLADO;APPLE
5506;4;3;1;2015.0;5.0;20.0;20/05/2015;1.0;342.09;534.0;TOM JOBIM;TECLADO;APPLE
5577;4;3;1;2015.0;1.0;7.0;07/01/2015;3.0;342.09;891.0;TOM JOBIM;TECLADO;APPLE
5761;4;3;1;2014.0;12.0;16.0;16/12/2014;3.0;342.09;1339.0;TOM JOBIM;TECLADO;APPLE
5796;4;3;1;2015.0;10.0;24.0;24/10/2015;1.0;342.09;701.0;TOM JOBIM;TECLADO;APPLE
6041;4;3;1;2014.0;6.0;9.0;09/06/2014;2.0;342.09;206.0;TOM JOBIM;TECLADO;APPLE
6086;4;3;1;2015.0;9.0;23.0;23/09/2015;3.0;342.09;942.0;TOM JOBIM;TECLADO;APPLE
6132;4;3;1;2014.0;9.0;19.0;19/09/2014;1.0;342.09;1160.0;TOM JOBIM;TECLADO;APPLE
6174;4;3;1;2014.0;11.0;7.0;07/11/2014;1.0;342.09;153.0;TOM JOBIM;TECLADO;APPLE
6235;4;3;1;2014.0;6.0;14.0;14/06/2014;2.0;342.09;680.0;TOM JOBIM;TECLADO;APPLE
6285;4;3;1;2015.0;10.0;9.0;09/10/2015;1.0;342.09;387.0;TOM JOBIM;TECLADO;APPLE
6336;4;3;1;2014.0;4.0;25.0;25/04/2014;3.0;342.09;314.0;TOM JOBIM;TECLADO;APPLE
6563;4;3;1;2014.0;8.0;4.0;04/08/2014;2.0;342.09;1005.0;TOM JOBIM;TECLADO;APPLE
6761;4;3;1;2014.0;1.0;2.0;02/01/2014;2.0;342.09;461.0;TOM JOBIM;TECLADO;APPLE
7064;4;3;1;2014.0;6.0;5.0;05/06/2014;1.0;342.09;373.0;TOM JOBIM;TECLADO;APPLE
7361;4;3;1;2014.0;11.0;10.0;10/11/2014;2.0;342.09;866.0;TOM JOBIM;TECLADO;APPLE
7531;4;3;1;2014.0;2.0;23.0;23/02/2014;2.0;342.09;1265.0;TOM JOBIM;TECLADO;APPLE
7564;4;3;1;2014.0;3.0;27.0;27/03/2014;1.0;342.09;777.0;TOM JOBIM;TECLADO;APPLE
7577;4;3;1;2014.0;3.0;12.0;12/03/2014;2.0;342.09;508.0;TOM JOBIM;TECLADO;APPLE
7594;4;3;1;2014.0;9.0;16.0;16/09/2014;1.0;342.09;866.0;TOM JOBIM;TECLADO;APPLE
7607;4;3;1;2015.0;4.0;16.0;16/04/2015;2.0;342.09;873.0;TOM JOBIM;TECLADO;APPLE
7737;4;3;1;2014.0;11.0;28.0;28/11/2014;2.0;342.09;1003.0;TOM JOBIM;TECLADO;APPLE
7761;4;3;1;2014.0;7.0;13.0;13/07/2014;3.0;342.09;1251.0;TOM JOBIM;TECLADO;APPLE
8130;4;3;1;2015.0;2.0;27.0;27/02/2015;2.0;342.09;482.0;TOM JOBIM;TECLADO;APPLE
8159;4;3;1;2014.0;1.0;7.0;07/01/2014;2.0;342.09;944.0;TOM JOBIM;TECLADO;APPLE
8178;4;3;1;2014.0;12.0;13.0;13/12/2014;1.0;342.09;664.0;TOM JOBIM;TECLADO;APPLE
8254;4;3;1;2015.0;7.0;26.0;26/07/2015;2.0;342.09;745.0;TOM JOBIM;TECLADO;APPLE
8326;4;3;1;2014.0;12.0;4.0;04/12/2014;3.0;342.09;502.0;TOM JOBIM;TECLADO;APPLE
8399;4;3;1;2014.0;7.0;19.0;19/07/2014;1.0;342.09;1058.0;TOM JOBIM;TECLADO;APPLE
8430;4;3;1;2015.0;12.0;21.0;21/12/2015;2.0;342.09;1129.0;TOM JOBIM;TECLADO;APPLE
8708;4;3;1;2014.0;7.0;6.0;06/07/2014;2.0;342.09;797.0;TOM JOBIM;TECLADO;APPLE
8800;4;3;1;2015.0;7.0;23.0;23/07/2015;2.0;342.09;326.0;TOM JOBIM;TECLADO;APPLE
8842;4;3;1;2014.0;7.0;28.0;28/07/2014;2.0;342.09;947.0;TOM JOBIM;TECLADO;APPLE
8881;4;3;1;2014.0;2.0;5.0;05/02/2014;2.0;342.09;42.0;TOM JOBIM;TECLADO;APPLE
8923;4;3;1;2014.0;11.0;10.0;10/11/2014;1.0;342.09;637.0;TOM JOBIM;TECLADO;APPLE
9133;4;3;1;2015.0;8.0;18.0;18/08/2015;3.0;342.09;724.0;TOM JOBIM;TECLADO;APPLE
9247;4;3;1;2014.0;8.0;26.0;26/08/2014;3.0;342.09;1126.0;TOM JOBIM;TECLADO;APPLE
9383;4;3;1;2015.0;12.0;3.0;03/12/2015;3.0;342.09;1203.0;TOM JOBIM;TECLADO;APPLE
9952;4;3;1;2014.0;4.0;6.0;06/04/2014;3.0;342.09;585.0;TOM JOBIM;TECLADO;APPLE
10023;4;3;1;2015.0;9.0;17.0;17/09/2015;1.0;342.09;410.0;TOM JOBIM;TECLADO;APPLE
10053;4;3;1;2014.0;6.0;7.0;07/06/2014;3.0;342.09;409.0;TOM JOBIM;TECLADO;APPLE
10091;4;3;1;2015.0;1.0;11.0;11/01/2015;1.0;342.09;657.0;TOM JOBIM;TECLADO;APPLE
10310;4;3;1;2014.0;2.0;9.0;09/02/2014;3.0;342.09;1035.0;TOM JOBIM;TECLADO;APPLE
10330;4;3;1;2014.0;6.0;17.0;17/06/2014;2.0;342.09;195.0;TOM JOBIM;TECLADO;APPLE
10552;4;3;1;2014.0;9.0;26.0;26/09/2014;1.0;342.09;1190.0;TOM JOBIM;TECLADO;APPLE
74;5;3;1;2015.0;7.0;1.0;01/07/2015;1.0;342.09;1437.0;EDSON ARANTES;TECLADO;APPLE
76;5;3;1;2015.0;11.0;8.0;08/11/2015;2.0;342.09;707.0;EDSON ARANTES;TECLADO;APPLE
141;5;3;1;2014.0;8.0;22.0;22/08/2014;2.0;342.09;1360.0;EDSON ARANTES;TECLADO;APPLE
155;5;3;1;2014.0;11.0;5.0;05/11/2014;3.0;342.09;569.0;EDSON ARANTES;TECLADO;APPLE
233;5;3;1;2015.0;7.0;22.0;22/07/2015;1.0;342.09;240.0;EDSON ARANTES;TECLADO;APPLE
259;5;3;1;2014.0;6.0;8.0;08/06/2014;2.0;342.09;387.0;EDSON ARANTES;TECLADO;APPLE
372;5;3;1;2014.0;11.0;19.0;19/11/2014;3.0;342.09;100.0;EDSON ARANTES;TECLADO;APPLE
381;5;3;1;2014.0;5.0;5.0;05/05/2014;1.0;342.09;100.0;EDSON ARANTES;TECLADO;APPLE
465;5;3;1;2015.0;6.0;20.0;20/06/2015;2.0;342.09;755.0;EDSON ARANTES;TECLADO;APPLE
520;5;3;1;2015.0;7.0;16.0;16/07/2015;3.0;342.09;337.0;EDSON ARANTES;TECLADO;APPLE
631;5;3;1;2014.0;7.0;10.0;10/07/2014;3.0;342.09;1486.0;EDSON ARANTES;TECLADO;APPLE
850;5;3;1;2014.0;5.0;18.0;18/05/2014;2.0;342.09;1139.0;EDSON ARANTES;TECLADO;APPLE
1368;5;3;1;2015.0;4.0;27.0;27/04/2015;3.0;342.09;899.0;EDSON ARANTES;TECLADO;APPLE
1471;5;3;1;2015.0;8.0;18.0;18/08/2015;2.0;342.09;650.0;EDSON ARANTES;TECLADO;APPLE
1502;5;3;1;2015.0;2.0;17.0;17/02/2015;1.0;342.09;1325.0;EDSON ARANTES;TECLADO;APPLE
1853;5;3;1;2014.0;2.0;20.0;20/02/2014;2.0;342.09;789.0;EDSON ARANTES;TECLADO;APPLE
1896;5;3;1;2015.0;4.0;19.0;19/04/2015;1.0;342.09;1398.0;EDSON ARANTES;TECLADO;APPLE
1963;5;3;1;2014.0;7.0;8.0;08/07/2014;1.0;342.09;730.0;EDSON ARANTES;TECLADO;APPLE
1968;5;3;1;2014.0;6.0;12.0;12/06/2014;2.0;342.09;140.0;EDSON ARANTES;TECLADO;APPLE
2135;5;3;1;2014.0;4.0;6.0;06/04/2014;2.0;342.09;400.0;EDSON ARANTES;TECLADO;APPLE
2209;5;3;1;2015.0;2.0;23.0;23/02/2015;2.0;342.09;1011.0;EDSON ARANTES;TECLADO;APPLE
2246;5;3;1;2014.0;11.0;11.0;11/11/2014;2.0;342.09;951.0;EDSON ARANTES;TECLADO;APPLE
2324;5;3;1;2015.0;4.0;25.0;25/04/2015;2.0;342.09;1449.0;EDSON ARANTES;TECLADO;APPLE
2369;5;3;1;2014.0;8.0;3.0;03/08/2014;1.0;342.09;131.0;EDSON ARANTES;TECLADO;APPLE
2419;5;3;1;2014.0;8.0;5.0;05/08/2014;2.0;342.09;1315.0;EDSON ARANTES;TECLADO;APPLE
2951;5;3;1;2015.0;3.0;11.0;11/03/2015;3.0;342.09;521.0;EDSON ARANTES;TECLADO;APPLE
2970;5;3;1;2015.0;7.0;27.0;27/07/2015;3.0;342.09;801.0;EDSON ARANTES;TECLADO;APPLE
2994;5;3;1;2014.0;3.0;9.0;09/03/2014;1.0;342.09;513.0;EDSON ARANTES;TECLADO;APPLE
3161;5;3;1;2014.0;4.0;22.0;22/04/2014;1.0;342.09;123.0;EDSON ARANTES;TECLADO;APPLE
3193;5;3;1;2015.0;7.0;26.0;26/07/2015;1.0;342.09;359.0;EDSON ARANTES;TECLADO;APPLE
3398;5;3;1;2014.0;2.0;18.0;18/02/2014;3.0;342.09;1421.0;EDSON ARANTES;TECLADO;APPLE
3721;5;3;1;2015.0;12.0;28.0;28/12/2015;2.0;342.09;477.0;EDSON ARANTES;TECLADO;APPLE
4073;5;3;1;2015.0;8.0;4.0;04/08/2015;1.0;342.09;615.0;EDSON ARANTES;TECLADO;APPLE
4200;5;3;1;2014.0;12.0;17.0;17/12/2014;2.0;342.09;539.0;EDSON ARANTES;TECLADO;APPLE
4262;5;3;1;2015.0;3.0;18.0;18/03/2015;2.0;342.09;1395.0;EDSON ARANTES;TECLADO;APPLE
4271;5;3;1;2014.0;9.0;12.0;12/09/2014;2.0;342.09;1312.0;EDSON ARANTES;TECLADO;APPLE
4495;5;3;1;2014.0;4.0;5.0;05/04/2014;2.0;342.09;482.0;EDSON ARANTES;TECLADO;APPLE
4895;5;3;1;2015.0;12.0;7.0;07/12/2015;3.0;342.09;846.0;EDSON ARANTES;TECLADO;APPLE
5195;5;3;1;2014.0;7.0;20.0;20/07/2014;2.0;342.09;1169.0;EDSON ARANTES;TECLADO;APPLE
5207;5;3;1;2014.0;4.0;8.0;08/04/2014;1.0;342.09;994.0;EDSON ARANTES;TECLADO;APPLE
5266;5;3;1;2015.0;8.0;8.0;08/08/2015;3.0;342.09;127.0;EDSON ARANTES;TECLADO;APPLE
5643;5;3;1;2014.0;9.0;27.0;27/09/2014;3.0;342.09;308.0;EDSON ARANTES;TECLADO;APPLE
5687;5;3;1;2015.0;7.0;28.0;28/07/2015;1.0;342.09;401.0;EDSON ARANTES;TECLADO;APPLE
5804;5;3;1;2014.0;7.0;8.0;08/07/2014;1.0;342.09;209.0;EDSON ARANTES;TECLADO;APPLE
6022;5;3;1;2015.0;6.0;24.0;24/06/2015;2.0;342.09;1497.0;EDSON ARANTES;TECLADO;APPLE
6202;5;3;1;2014.0;10.0;10.0;10/10/2014;1.0;342.09;1108.0;EDSON ARANTES;TECLADO;APPLE
6207;5;3;1;2014.0;3.0;4.0;04/03/2014;3.0;342.09;568.0;EDSON ARANTES;TECLADO;APPLE
6265;5;3;1;2015.0;12.0;7.0;07/12/2015;2.0;342.09;737.0;EDSON ARANTES;TECLADO;APPLE
6363;5;3;1;2014.0;9.0;18.0;18/09/2014;3.0;342.09;641.0;EDSON ARANTES;TECLADO;APPLE
6893;5;3;1;2015.0;3.0;1.0;01/03/2015;1.0;342.09;1349.0;EDSON ARANTES;TECLADO;APPLE
6938;5;3;1;2015.0;9.0;4.0;04/09/2015;2.0;342.09;76.0;EDSON ARANTES;TECLADO;APPLE
6960;5;3;1;2015.0;4.0;8.0;08/04/2015;3.0;342.09;226.0;EDSON ARANTES;TECLADO;APPLE
7129;5;3;1;2015.0;11.0;5.0;05/11/2015;3.0;342.09;639.0;EDSON ARANTES;TECLADO;APPLE
7253;5;3;1;2015.0;2.0;22.0;22/02/2015;3.0;342.09;1214.0;EDSON ARANTES;TECLADO;APPLE
7262;5;3;1;2015.0;9.0;13.0;13/09/2015;3.0;342.09;477.0;EDSON ARANTES;TECLADO;APPLE
7305;5;3;1;2015.0;8.0;18.0;18/08/2015;1.0;342.09;1202.0;EDSON ARANTES;TECLADO;APPLE
7341;5;3;1;2015.0;12.0;23.0;23/12/2015;3.0;342.09;1004.0;EDSON ARANTES;TECLADO;APPLE
7382;5;3;1;2014.0;8.0;23.0;23/08/2014;1.0;342.09;1165.0;EDSON ARANTES;TECLADO;APPLE
7556;5;3;1;2015.0;11.0;15.0;15/11/2015;1.0;342.09;644.0;EDSON ARANTES;TECLADO;APPLE
7702;5;3;1;2015.0;11.0;27.0;27/11/2015;2.0;342.09;1310.0;EDSON ARANTES;TECLADO;APPLE
7956;5;3;1;2014.0;12.0;16.0;16/12/2014;1.0;342.09;1350.0;EDSON ARANTES;TECLADO;APPLE
8089;5;3;1;2014.0;4.0;7.0;07/04/2014;2.0;342.09;66.0;EDSON ARANTES;TECLADO;APPLE
8420;5;3;1;2014.0;7.0;22.0;22/07/2014;3.0;342.09;704.0;EDSON ARANTES;TECLADO;APPLE
8503;5;3;1;2015.0;11.0;21.0;21/11/2015;1.0;342.09;339.0;EDSON ARANTES;TECLADO;APPLE
8993;5;3;1;2015.0;8.0;7.0;07/08/2015;3.0;342.09;715.0;EDSON ARANTES;TECLADO;APPLE
9023;5;3;1;2015.0;12.0;8.0;08/12/2015;2.0;342.09;328.0;EDSON ARANTES;TECLADO;APPLE
9026;5;3;1;2015.0;1.0;16.0;16/01/2015;2.0;342.09;917.0;EDSON ARANTES;TECLADO;APPLE
9193;5;3;1;2015.0;2.0;11.0;11/02/2015;3.0;342.09;171.0;EDSON ARANTES;TECLADO;APPLE
9304;5;3;1;2015.0;2.0;17.0;17/02/2015;3.0;342.09;191.0;EDSON ARANTES;TECLADO;APPLE
9328;5;3;1;2015.0;9.0;13.0;13/09/2015;2.0;342.09;731.0;EDSON ARANTES;TECLADO;APPLE
9357;5;3;1;2015.0;8.0;14.0;14/08/2015;1.0;342.09;5.0;EDSON ARANTES;TECLADO;APPLE
9474;5;3;1;2014.0;7.0;10.0;10/07/2014;2.0;342.09;1295.0;EDSON ARANTES;TECLADO;APPLE
9751;5;3;1;2015.0;6.0;20.0;20/06/2015;2.0;342.09;494.0;EDSON ARANTES;TECLADO;APPLE
9791;5;3;1;2015.0;1.0;20.0;20/01/2015;3.0;342.09;106.0;EDSON ARANTES;TECLADO;APPLE
9823;5;3;1;2015.0;3.0;21.0;21/03/2015;2.0;342.09;1041.0;EDSON ARANTES;TECLADO;APPLE
9935;5;3;1;2015.0;11.0;26.0;26/11/2015;3.0;342.09;891.0;EDSON ARANTES;TECLADO;APPLE
10333;5;3;1;2015.0;2.0;4.0;04/02/2015;1.0;342.09;231.0;EDSON ARANTES;TECLADO;APPLE
25;6;3;1;2014.0;5.0;10.0;10/05/2014;1.0;342.09;1148.0;REGINALDO ROSSI;TECLADO;APPLE
36;6;3;1;2015.0;2.0;24.0;24/02/2015;1.0;342.09;1431.0;REGINALDO ROSSI;TECLADO;APPLE
95;6;3;1;2014.0;4.0;1.0;01/04/2014;2.0;342.09;683.0;REGINALDO ROSSI;TECLADO;APPLE
131;6;3;1;2015.0;11.0;19.0;19/11/2015;1.0;342.09;115.0;REGINALDO ROSSI;TECLADO;APPLE
212;6;3;1;2015.0;6.0;16.0;16/06/2015;2.0;342.09;510.0;REGINALDO ROSSI;TECLADO;APPLE
302;6;3;1;2014.0;6.0;18.0;18/06/2014;3.0;342.09;704.0;REGINALDO ROSSI;TECLADO;APPLE
315;6;3;1;2015.0;6.0;5.0;05/06/2015;1.0;342.09;923.0;REGINALDO ROSSI;TECLADO;APPLE
973;6;3;1;2014.0;9.0;7.0;07/09/2014;1.0;342.09;585.0;REGINALDO ROSSI;TECLADO;APPLE
1170;6;3;1;2014.0;7.0;11.0;11/07/2014;1.0;342.09;1252.0;REGINALDO ROSSI;TECLADO;APPLE
1416;6;3;1;2014.0;5.0;13.0;13/05/2014;1.0;342.09;1076.0;REGINALDO ROSSI;TECLADO;APPLE
1584;6;3;1;2014.0;8.0;28.0;28/08/2014;1.0;342.09;127.0;REGINALDO ROSSI;TECLADO;APPLE
1588;6;3;1;2014.0;11.0;15.0;15/11/2014;1.0;342.09;32.0;REGINALDO ROSSI;TECLADO;APPLE
1852;6;3;1;2015.0;2.0;26.0;26/02/2015;1.0;342.09;158.0;REGINALDO ROSSI;TECLADO;APPLE
1959;6;3;1;2015.0;11.0;28.0;28/11/2015;3.0;342.09;1318.0;REGINALDO ROSSI;TECLADO;APPLE
2040;6;3;1;2014.0;3.0;1.0;01/03/2014;1.0;342.09;97.0;REGINALDO ROSSI;TECLADO;APPLE
2070;6;3;1;2014.0;3.0;1.0;01/03/2014;3.0;342.09;524.0;REGINALDO ROSSI;TECLADO;APPLE
2282;6;3;1;2014.0;7.0;16.0;16/07/2014;3.0;342.09;1467.0;REGINALDO ROSSI;TECLADO;APPLE
2349;6;3;1;2014.0;10.0;9.0;09/10/2014;1.0;342.09;774.0;REGINALDO ROSSI;TECLADO;APPLE
2487;6;3;1;2014.0;5.0;11.0;11/05/2014;1.0;342.09;1333.0;REGINALDO ROSSI;TECLADO;APPLE
2491;6;3;1;2014.0;10.0;4.0;04/10/2014;2.0;342.09;625.0;REGINALDO ROSSI;TECLADO;APPLE
2655;6;3;1;2015.0;11.0;26.0;26/11/2015;1.0;342.09;880.0;REGINALDO ROSSI;TECLADO;APPLE
2691;6;3;1;2014.0;9.0;11.0;11/09/2014;3.0;342.09;1145.0;REGINALDO ROSSI;TECLADO;APPLE
2881;6;3;1;2015.0;6.0;15.0;15/06/2015;1.0;342.09;866.0;REGINALDO ROSSI;TECLADO;APPLE
3433;6;3;1;2015.0;4.0;12.0;12/04/2015;3.0;342.09;14.0;REGINALDO ROSSI;TECLADO;APPLE
3643;6;3;1;2015.0;1.0;25.0;25/01/2015;3.0;342.09;467.0;REGINALDO ROSSI;TECLADO;APPLE
3664;6;3;1;2015.0;10.0;20.0;20/10/2015;2.0;342.09;532.0;REGINALDO ROSSI;TECLADO;APPLE
3709;6;3;1;2014.0;12.0;19.0;19/12/2014;1.0;342.09;18.0;REGINALDO ROSSI;TECLADO;APPLE
3828;6;3;1;2015.0;12.0;2.0;02/12/2015;2.0;342.09;1079.0;REGINALDO ROSSI;TECLADO;APPLE
3870;6;3;1;2015.0;3.0;7.0;07/03/2015;3.0;342.09;866.0;REGINALDO ROSSI;TECLADO;APPLE
3892;6;3;1;2015.0;3.0;7.0;07/03/2015;2.0;342.09;818.0;REGINALDO ROSSI;TECLADO;APPLE
4004;6;3;1;2014.0;5.0;25.0;25/05/2014;3.0;342.09;1011.0;REGINALDO ROSSI;TECLADO;APPLE
4120;6;3;1;2015.0;9.0;8.0;08/09/2015;1.0;342.09;1462.0;REGINALDO ROSSI;TECLADO;APPLE
4312;6;3;1;2015.0;7.0;9.0;09/07/2015;2.0;342.09;600.0;REGINALDO ROSSI;TECLADO;APPLE
4405;6;3;1;2015.0;7.0;9.0;09/07/2015;1.0;342.09;854.0;REGINALDO ROSSI;TECLADO;APPLE
4491;6;3;1;2015.0;6.0;10.0;10/06/2015;1.0;342.09;57.0;REGINALDO ROSSI;TECLADO;APPLE
4575;6;3;1;2015.0;9.0;1.0;01/09/2015;1.0;342.09;386.0;REGINALDO ROSSI;TECLADO;APPLE
4656;6;3;1;2015.0;11.0;6.0;06/11/2015;1.0;342.09;1189.0;REGINALDO ROSSI;TECLADO;APPLE
4734;6;3;1;2014.0;6.0;11.0;11/06/2014;1.0;342.09;867.0;REGINALDO ROSSI;TECLADO;APPLE
4802;6;3;1;2014.0;2.0;26.0;26/02/2014;3.0;342.09;844.0;REGINALDO ROSSI;TECLADO;APPLE
5143;6;3;1;2015.0;3.0;28.0;28/03/2015;3.0;342.09;962.0;REGINALDO ROSSI;TECLADO;APPLE
5320;6;3;1;2015.0;1.0;1.0;01/01/2015;1.0;342.09;1264.0;REGINALDO ROSSI;TECLADO;APPLE
5404;6;3;1;2014.0;10.0;7.0;07/10/2014;2.0;342.09;1442.0;REGINALDO ROSSI;TECLADO;APPLE
5461;6;3;1;2014.0;4.0;2.0;02/04/2014;1.0;342.09;304.0;REGINALDO ROSSI;TECLADO;APPLE
5601;6;3;1;2015.0;2.0;10.0;10/02/2015;1.0;342.09;363.0;REGINALDO ROSSI;TECLADO;APPLE
5782;6;3;1;2015.0;4.0;1.0;01/04/2015;2.0;342.09;917.0;REGINALDO ROSSI;TECLADO;APPLE
5794;6;3;1;2015.0;9.0;19.0;19/09/2015;1.0;342.09;1419.0;REGINALDO ROSSI;TECLADO;APPLE
5915;6;3;1;2015.0;10.0;28.0;28/10/2015;1.0;342.09;266.0;REGINALDO ROSSI;TECLADO;APPLE
